Snapshot_Date,Unit_ID,Region,PDF_Page,Printed_Page,Locator,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Form,Final_Gloss,Final_Phonemic,Final_Tags,Emitted_Key,Merged_Into,Source,Record_SHA256
2026-08-25,ex22a:5,interlinear,35,31,"p. 31, example 22a, MJ06a-184",múr,die.pfv,example=22a; reference=MJ06a-184; translation=Our dog has just died.,installed,read from the PDF text layer and installed unchanged,múr,die,,pfv verb,hultman2023kalkoti:ex22a:5,hultman2023kalkoti:t21:8:pfv,"hultman2023kalkoti[p. 31, example 22a, MJ06a-184]",463423b24277aa42fe406e96fabc74fedb89f96c6bf4c70249660caea1106566
2026-08-25,ex22b:1,interlinear,35,31,"p. 31, example 22b, MI06b-144",tä,3sg.erg,example=22b; reference=MI06b-144; translation=She drank the glass of poison.,installed,read from the PDF text layer and installed unchanged,tä,"he, she, it",,3sg erg pron personal,hultman2023kalkoti:ex22b:1,hultman2023kalkoti:ex16b:1,"hultman2023kalkoti[p. 31, example 22b, MI06b-144]",3a1e391dfba35ac6a470a86e86732894756c8168c0540f2095c727c1a58cc72f
2026-08-25,ex22b:2,interlinear,35,31,"p. 31, example 22b, MI06b-144",zaar=ä,poison=gen,example=22b; reference=MI06b-144; translation=She drank the glass of poison.,installed,read from the PDF text layer and installed unchanged,zaar,poison,,,hultman2023kalkoti:ex22b:2,,"hultman2023kalkoti[p. 31, example 22b, MI06b-144]",6e045c707f524ac52b2beacbf683bcd1e10e2f069ef6abdf00a51bf5a280c963
2026-08-25,ex22b:3,interlinear,35,31,"p. 31, example 22b, MI06b-144",gilaas,glass,example=22b; reference=MI06b-144; translation=She drank the glass of poison.,installed,read from the PDF text layer and installed unchanged,gilaas,glass,,,hultman2023kalkoti:ex22b:3,,"hultman2023kalkoti[p. 31, example 22b, MI06b-144]",59370f33cf32ebc7fde9259e7c35364553ef9ffc6c9070a0678a1886830f847d
2026-08-25,ex22b:4,interlinear,35,31,"p. 31, example 22b, MI06b-144",píil,drink.pfv,example=22b; reference=MI06b-144; translation=She drank the glass of poison.,installed,read from the PDF text layer and installed unchanged,píil,drink,,pfv verb,hultman2023kalkoti:ex22b:4,hultman2023kalkoti:t25:7:pfv,"hultman2023kalkoti[p. 31, example 22b, MI06b-144]",13f915eb387419964864aac4ba956be487babe9f58c5714968a2d444ab02ad6b
2026-08-25,ex22c:1,interlinear,35,31,"p. 31, example 22c, MJ06a-139",äsi,1pl.gen,example=22c; reference=MJ06a-139; translation=We have a very big house.,installed,read from the PDF text layer and installed unchanged,äsi,we,,1pl gen pron personal,hultman2023kalkoti:ex22c:1,hultman2023kalkoti:t14:1pl:genitive,"hultman2023kalkoti[p. 31, example 22c, MJ06a-139]",26fc69584a66f6a6ef3995736e627075408f75f7339eb7c8a6361cf1693f3fcd
2026-08-25,ex22c:2,interlinear,35,31,"p. 31, example 22c, MJ06a-139",bääḍ,very,example=22c; reference=MJ06a-139; translation=We have a very big house.,installed,read from the PDF text layer and installed unchanged,bääḍ,very,,,hultman2023kalkoti:ex22c:2,,"hultman2023kalkoti[p. 31, example 22c, MJ06a-139]",3e7c719c4c0e0cdd9254b14d4117e5628a2a664c7fa011cfcd186b82de92a78f
2026-08-25,ex22c:3,interlinear,35,31,"p. 31, example 22c, MJ06a-139",gän,big.f,example=22c; reference=MJ06a-139; translation=We have a very big house.,installed,read from the PDF text layer and installed unchanged,gän,big,,f,hultman2023kalkoti:ex22c:3,,"hultman2023kalkoti[p. 31, example 22c, MJ06a-139]",ce5bbbdadd66ef5c5f2e50046388819e453dea097e1491a2810156eb737ed782
2026-08-25,ex22c:4,interlinear,35,31,"p. 31, example 22c, MJ06a-139",ä,indf,example=22c; reference=MJ06a-139; translation=We have a very big house.,installed,read from the PDF text layer and installed unchanged,ä,"a, one",,indef determiner,hultman2023kalkoti:ex22c:4,hultman2023kalkoti:ex15:3,"hultman2023kalkoti[p. 31, example 22c, MJ06a-139]",bd3d762da11ecf4bbc811ce9e6f32df737004e80c561bef0a182bbad7fc285d5
2026-08-25,ex22c:5,interlinear,35,31,"p. 31, example 22c, MJ06a-139",šii,house,example=22c; reference=MJ06a-139; translation=We have a very big house.,installed,read from the PDF text layer and installed unchanged,šii,house,,,hultman2023kalkoti:ex22c:5,hultman2023kalkoti:t17:8,"hultman2023kalkoti[p. 31, example 22c, MJ06a-139]",3cf75a5fd038ed4721dba596934a44f56ff97702d50f2bf863d85823f2c2cc64
2026-08-25,ex22c:6,interlinear,35,31,"p. 31, example 22c, MJ06a-139",in,cop.prs,example=22c; reference=MJ06a-139; translation=We have a very big house.,installed,read from the PDF text layer and installed unchanged,in,"is, are",,copula pres verb,hultman2023kalkoti:ex22c:6,hultman2023kalkoti:t28:affirmative:pres,"hultman2023kalkoti[p. 31, example 22c, MJ06a-139]",496b6dbd2039dac536aa363cab0b3f9904526fb2a56e1be397c9ed98c07de964
2026-08-25,ex22d:1,interlinear,35,31,"p. 31, example 22d, MJ06a-143",un,this,example=22d; reference=MJ06a-143; translation=This house has five doors.,installed,read from the PDF text layer and installed unchanged,un,this,,,hultman2023kalkoti:ex22d:1,hultman2023kalkoti:ex6a:3,"hultman2023kalkoti[p. 31, example 22d, MJ06a-143]",a1fe9b16310c76917b3c0783db23e6bd66dd0b3096ef5d5fc7085545efeb1f38
2026-08-25,ex22d:2,interlinear,35,31,"p. 31, example 22d, MJ06a-143",šii=ä,house=gen,example=22d; reference=MJ06a-143; translation=This house has five doors.,installed,read from the PDF text layer and installed unchanged,šii,house,,,hultman2023kalkoti:ex22d:2,hultman2023kalkoti:t17:8,"hultman2023kalkoti[p. 31, example 22d, MJ06a-143]",7dce0deb45a2d955d48f64c226aa2269dda0a142ccc8e6495829cb27625b91c9
2026-08-25,ex22d:3,interlinear,35,31,"p. 31, example 22d, MJ06a-143",paanǰ,five,example=22d; reference=MJ06a-143; translation=This house has five doors.,installed,read from the PDF text layer and installed unchanged,paanǰ,five,,,hultman2023kalkoti:ex22d:3,hultman2023kalkoti:t16:5,"hultman2023kalkoti[p. 31, example 22d, MJ06a-143]",16d4e18898d931e8368c5ed8f99c32e50713d536a34a40b03fa109d42618440b
2026-08-25,ex22d:4,interlinear,35,31,"p. 31, example 22d, MJ06a-143",där,door,example=22d; reference=MJ06a-143; translation=This house has five doors.,installed,read from the PDF text layer and installed unchanged,där,door,,,hultman2023kalkoti:ex22d:4,,"hultman2023kalkoti[p. 31, example 22d, MJ06a-143]",5d9c37454ad3617bddb94e49fb8205298ac2cbc0b0348b8c5e5566f5ed2e0fac
2026-08-25,ex22d:5,interlinear,35,31,"p. 31, example 22d, MJ06a-143",in,cop.prs,example=22d; reference=MJ06a-143; translation=This house has five doors.,installed,read from the PDF text layer and installed unchanged,in,"is, are",,copula pres verb,hultman2023kalkoti:ex22d:5,hultman2023kalkoti:t28:affirmative:pres,"hultman2023kalkoti[p. 31, example 22d, MJ06a-143]",c9fad55ff241f07f436114fe43f529fb7f10d36e70a06a96fbfa8fbca3bb22d8
2026-08-25,ex23a:1,interlinear,36,32,"p. 32, example 23a, JK15d-36",is,1pl.erg,example=23a; reference=JK15d-36; translation=We gave the books to the children.,installed,read from the PDF text layer and installed unchanged,is,we,,1pl erg pron personal,hultman2023kalkoti:ex23a:1,hultman2023kalkoti:t14:1pl:ergative,"hultman2023kalkoti[p. 32, example 23a, JK15d-36]",242c625e9a5875b7c198810c9576b090eb6b2afb28e6f5c491abaa82419ec6d6
2026-08-25,ex23a:2,interlinear,36,32,"p. 32, example 23a, JK15d-36",läḍkúr-um=thä,boy.pl-obl.pl=dat,example=23a; reference=JK15d-36; translation=We gave the books to the children.,installed,read from the PDF text layer and installed unchanged,läḍkúrum,boy,,pl obl,hultman2023kalkoti:ex23a:2,hultman2023kalkoti:ex10a:2,"hultman2023kalkoti[p. 32, example 23a, JK15d-36]",b74d82da02e425c1fbd53e089fc426fa78ddbbd2e0b476eae577cd29daf501a7
2026-08-25,ex23a:3,interlinear,36,32,"p. 32, example 23a, JK15d-36",kitaáb-uni,book-pl,example=23a; reference=JK15d-36; translation=We gave the books to the children.,installed,read from the PDF text layer and installed unchanged,kitaábuni,book,,pl,hultman2023kalkoti:ex23a:3,hultman2023kalkoti:t13:3:pl,"hultman2023kalkoti[p. 32, example 23a, JK15d-36]",5333e7d50304b93995733483dbb62df9367fa01257a59db3dc67cc993eaef18a
2026-08-25,ex23a:4,interlinear,36,32,"p. 32, example 23a, JK15d-36",dit,give.pfv,example=23a; reference=JK15d-36; translation=We gave the books to the children.,installed,read from the PDF text layer and installed unchanged,dit,give,,pfv verb,hultman2023kalkoti:ex23a:4,hultman2023kalkoti:t21:4:pfv,"hultman2023kalkoti[p. 32, example 23a, JK15d-36]",017be350eca3eb32a31335a24844e129a3ec1ac03dddc15515cfafbfdeb3148e
2026-08-25,ex23b:1,interlinear,36,32,"p. 32, example 23b, JK15d-18",pée,girl,example=23b; reference=JK15d-18; translation=The girl talked to the boy about her dog.,installed,read from the PDF text layer and installed unchanged,pée,girl,,,hultman2023kalkoti:ex23b:1,hultman2023kalkoti:t12:4:sg,"hultman2023kalkoti[p. 32, example 23b, JK15d-18]",9727db34653e2fc2661b75b1b871e05da783c01bc80296b1910ef1a15d1349a3
2026-08-25,ex23b:2,interlinear,36,32,"p. 32, example 23b, JK15d-18",púu=thä,boy=dat,example=23b; reference=JK15d-18; translation=The girl talked to the boy about her dog.,installed,read from the PDF text layer and installed unchanged,púu,boy,,,hultman2023kalkoti:ex23b:2,hultman2023kalkoti:t9:7:kalkoti,"hultman2023kalkoti[p. 32, example 23b, JK15d-18]",7ec9c59907743c834cc003307ddf0e334e410810dd5da96b37500b43c382a5e6
2026-08-25,ex23b:3,interlinear,36,32,"p. 32, example 23b, JK15d-18",tani,refl,example=23b; reference=JK15d-18; translation=The girl talked to the boy about her dog.,installed,read from the PDF text layer and installed unchanged,tani,"his own, her own",,refl pron,hultman2023kalkoti:ex23b:3,hultman2023kalkoti:ex14a:3,"hultman2023kalkoti[p. 32, example 23b, JK15d-18]",f097fe44a2bb06f86c578de76ec2ea0f68f39d7a365f9456548dbd09b60fc265
2026-08-25,ex23b:4,interlinear,36,32,"p. 32, example 23b, JK15d-18",kučur,dog,example=23b; reference=JK15d-18; translation=The girl talked to the boy about her dog.,installed,read from the PDF text layer and installed unchanged,kučur,dog,,,hultman2023kalkoti:ex23b:4,hultman2023kalkoti:ex22a:2,"hultman2023kalkoti[p. 32, example 23b, JK15d-18]",cea36be0b8505ff18987c530b5b729e84065c9074ebc1eda676384cf968e1157
2026-08-25,ex23b:5,interlinear,36,32,"p. 32, example 23b, JK15d-18",sipat,talk?,example=23b; reference=JK15d-18; translation=The girl talked to the boy about her dog.,installed,read from the PDF text layer and installed unchanged,sipat,talk,,uncertain,hultman2023kalkoti:ex23b:5,,"hultman2023kalkoti[p. 32, example 23b, JK15d-18]",bd818e51399b2b33291e97c10ccfe8b89055b021fd3de099f204ea83d39c511b
2026-08-25,ex23b:6,interlinear,36,32,"p. 32, example 23b, JK15d-18",thää́l,do.pfv,example=23b; reference=JK15d-18; translation=The girl talked to the boy about her dog.,installed,read from the PDF text layer and installed unchanged,thää́l,do,,pfv verb,hultman2023kalkoti:ex23b:6,hultman2023kalkoti:t24:3:pfv,"hultman2023kalkoti[p. 32, example 23b, JK15d-18]",e75317e706c13cdb276ae319a5ca0c3ab58e12c4baa2b5dfc1524a852b709823
2026-08-25,ex23c:1,interlinear,36,32,"p. 32, example 23c, MJ06a-60",thi,2sg.erg,example=23c; reference=MJ06a-60; translation=How much money did you give him?,installed,read from the PDF text layer and installed unchanged,thi,you (singular),,2sg erg pron personal,hultman2023kalkoti:ex23c:1,hultman2023kalkoti:t14:2sg:ergative,"hultman2023kalkoti[p. 32, example 23c, MJ06a-60]",8440e0ba07f185c301270cf9c1228677fdc02ee9c381ad7e6d63f8118a5d0414
2026-08-25,ex23c:2,interlinear,36,32,"p. 32, example 23c, MJ06a-60",räs=thä,3sg.acc=dat,example=23c; reference=MJ06a-60; translation=How much money did you give him?,installed,read from the PDF text layer and installed unchanged,räs,"he, she, it",,3sg acc pron personal,hultman2023kalkoti:ex23c:2,,"hultman2023kalkoti[p. 32, example 23c, MJ06a-60]",6476a2fc4dceeb7f67de3e81f21fbeffd6896b5fdd13197dfeefde676c8b3843
2026-08-25,ex23c:3,interlinear,36,32,"p. 32, example 23c, MJ06a-60",kiteek,how_much,example=23c; reference=MJ06a-60; translation=How much money did you give him?,installed,read from the PDF text layer and installed unchanged,kiteek,how much,,,hultman2023kalkoti:ex23c:3,,"hultman2023kalkoti[p. 32, example 23c, MJ06a-60]",bdea81cc78c8155bf5dc981ab21dc0bf7e260c810707c5743c112611dc216987
2026-08-25,ex23c:4,interlinear,36,32,"p. 32, example 23c, MJ06a-60",rupee,money,example=23c; reference=MJ06a-60; translation=How much money did you give him?,installed,read from the PDF text layer and installed unchanged,rupee,money,,,hultman2023kalkoti:ex23c:4,,"hultman2023kalkoti[p. 32, example 23c, MJ06a-60]",94734f5abbaff16faf5a59c449a5d33628c2d979017cef35b16483f41c18451c
2026-08-25,ex23c:5,interlinear,36,32,"p. 32, example 23c, MJ06a-60",dit,give.pfv,example=23c; reference=MJ06a-60; translation=How much money did you give him?,installed,read from the PDF text layer and installed unchanged,dit,give,,pfv verb,hultman2023kalkoti:ex23c:5,hultman2023kalkoti:t21:4:pfv,"hultman2023kalkoti[p. 32, example 23c, MJ06a-60]",2b51793f8e5d4a94379a48276766ca87583361b8247fbf8ed7cbdde226e24bc7
2026-08-25,ex24a:1,interlinear,36,32,"p. 32, example 24a, MJ06a-167",rä,3sg.erg,example=24a; reference=MJ06a-167; translation=He taught me English.,installed,read from the PDF text layer and installed unchanged,rä,"he, she, it",,3sg erg pron personal,hultman2023kalkoti:ex24a:1,,"hultman2023kalkoti[p. 32, example 24a, MJ06a-167]",b4b17f5d00b9e84067bfd163c70ba93c21c8b0fb699172f3ede58b84a48974bb
2026-08-25,ex24a:2,interlinear,36,32,"p. 32, example 24a, MJ06a-167",ma=ṭä,1sg.acc=dat,example=24a; reference=MJ06a-167; translation=He taught me English.,installed,read from the PDF text layer and installed unchanged,ma,I,,1sg acc pron personal,hultman2023kalkoti:ex24a:2,hultman2023kalkoti:t14:1sg:nominative,"hultman2023kalkoti[p. 32, example 24a, MJ06a-167]",7b16ed027b5915cd445f83bc5c77c093ddad85cf5e18bdc04b786ba533107fcc
2026-08-25,ex24a:3,interlinear,36,32,"p. 32, example 24a, MJ06a-167",angrizii,English,example=24a; reference=MJ06a-167; translation=He taught me English.,installed,read from the PDF text layer and installed unchanged,angrizii,English,,proper-noun,hultman2023kalkoti:ex24a:3,,"hultman2023kalkoti[p. 32, example 24a, MJ06a-167]",d2d4b9cfeb6de8052cc132c1d4977990274f5888fb8d34676220966dc627532e
2026-08-25,ex24a:4,interlinear,36,32,"p. 32, example 24a, MJ06a-167",päš-aál,show-pfv,example=24a; reference=MJ06a-167; translation=He taught me English.,installed,read from the PDF text layer and installed unchanged,päšaál,show,,pfv verb,hultman2023kalkoti:ex24a:4,hultman2023kalkoti:t24:1:pfv,"hultman2023kalkoti[p. 32, example 24a, MJ06a-167]",d0365858b72c85ff6411f3ee33ea781598ff5eaf90f8dded195beddd19cae662
2026-08-25,ex24b:1,interlinear,36,32,"p. 32, example 24b, MJ06a-68",zamaán=ä,Zaman=erg,example=24b; reference=MJ06a-68; translation=What did Zaman say to you?,installed,read from the PDF text layer and installed unchanged,zamaán,Zaman,,proper-noun,hultman2023kalkoti:ex24b:1,,"hultman2023kalkoti[p. 32, example 24b, MJ06a-68]",3cca4ec4c7122ed1d3f8207d1d6e9de1d33c4c08da51fe151833857edf15de3b
2026-08-25,ex24b:2,interlinear,36,32,"p. 32, example 24b, MJ06a-68",tu=ṭä,2sg.acc=dat,example=24b; reference=MJ06a-68; translation=What did Zaman say to you?,installed,read from the PDF text layer and installed unchanged,tu,you (singular),,2sg acc pron personal,hultman2023kalkoti:ex24b:2,hultman2023kalkoti:t14:2sg:nominative,"hultman2023kalkoti[p. 32, example 24b, MJ06a-68]",1356524aa6c57a13901c4b9b50cd74a6adcfa903f962bae4e19e275d060a6c55
2026-08-25,ex24b:3,interlinear,36,32,"p. 32, example 24b, MJ06a-68",guwaá,what,example=24b; reference=MJ06a-68; translation=What did Zaman say to you?,installed,read from the PDF text layer and installed unchanged,guwaá,what,,,hultman2023kalkoti:ex24b:3,,"hultman2023kalkoti[p. 32, example 24b, MJ06a-68]",bb76e76b637782276811b2cbe0e574e8e28ac57827e6bb6d5d2606791db75775
2026-08-25,ex24b:4,interlinear,36,32,"p. 32, example 24b, MJ06a-68",män-il,say-pfv,example=24b; reference=MJ06a-68; translation=What did Zaman say to you?,installed,read from the PDF text layer and installed unchanged,mänil,say,,pfv verb,hultman2023kalkoti:ex24b:4,,"hultman2023kalkoti[p. 32, example 24b, MJ06a-68]",19658a04508df4bef372184bf3cc15fe086a1110762b91302c1fa112c90cade1
2026-08-25,ex25a:1,interlinear,36,32,"p. 32, example 25a, MJ06a-70",puṭooš=thä,boy=dat,example=25a; reference=MJ06a-70; translation=The child is feeling cold.,installed,read from the PDF text layer and installed unchanged,puṭooš,boy,,,hultman2023kalkoti:ex25a:1,,"hultman2023kalkoti[p. 32, example 25a, MJ06a-70]",cb49822655c7dd3a011795d1af4ba02ed79b30c09b0f258d9a7fa99be7013657
2026-08-25,ex25a:2,interlinear,36,32,"p. 32, example 25a, MJ06a-70",šidäl,cold,example=25a; reference=MJ06a-70; translation=The child is feeling cold.,installed,read from the PDF text layer and installed unchanged,šidäl,cold,,,hultman2023kalkoti:ex25a:2,,"hultman2023kalkoti[p. 32, example 25a, MJ06a-70]",724495b8d5ebca79e5a5666811614193ef108eeb4cd0ea98f57e0943bb72966e
2026-08-25,ex25a:3,interlinear,36,32,"p. 32, example 25a, MJ06a-70",y-ùun,come-ipfv.m.sg,example=25a; reference=MJ06a-70; translation=The child is feeling cold.,installed,read from the PDF text layer and installed unchanged,yùun,come,,ipfv m sg verb,hultman2023kalkoti:ex25a:3,hultman2023kalkoti:t24:2:ipfv,"hultman2023kalkoti[p. 32, example 25a, MJ06a-70]",b2d5bc3becb9b7e902ecad3d818477627b04cb9b6df4258e842f48c0b450457f
2026-08-25,ex25b:1,interlinear,36,32,"p. 32, example 25b, MJ06a-89",tu=ṭä,2sg.acc=dat,example=25b; reference=MJ06a-89; translation=You will have to read this book.,installed,read from the PDF text layer and installed unchanged,tu,you (singular),,2sg acc pron personal,hultman2023kalkoti:ex25b:1,hultman2023kalkoti:t14:2sg:nominative,"hultman2023kalkoti[p. 32, example 25b, MJ06a-89]",3d8ed7af55c17d36c828672115b72fcbb40fe2d1fa26337abce6f0bdd4858725
2026-08-25,ex25b:2,interlinear,36,32,"p. 32, example 25b, MJ06a-89",un,this,example=25b; reference=MJ06a-89; translation=You will have to read this book.,installed,read from the PDF text layer and installed unchanged,un,this,,,hultman2023kalkoti:ex25b:2,hultman2023kalkoti:ex6a:3,"hultman2023kalkoti[p. 32, example 25b, MJ06a-89]",c8ab8458912f0c6d955f2c9ae68a1a4df28d541296f1f3d1593494099dcc705a
2026-08-25,ex25b:3,interlinear,36,32,"p. 32, example 25b, MJ06a-89",kitaáb,book,example=25b; reference=MJ06a-89; translation=You will have to read this book.,installed,read from the PDF text layer and installed unchanged,kitaáb,book,,,hultman2023kalkoti:ex25b:3,hultman2023kalkoti:t13:3:sg,"hultman2023kalkoti[p. 32, example 25b, MJ06a-89]",e4c954b222d65d525baa2f1ed81cc6a4031ac95d2024f30b7d22b93f338c6fc4
2026-08-25,ex25b:4,interlinear,36,32,"p. 32, example 25b, MJ06a-89",män-il,read-vn,example=25b; reference=MJ06a-89; translation=You will have to read this book.,installed,read from the PDF text layer and installed unchanged,mänil,read,,ger,hultman2023kalkoti:ex25b:4,,"hultman2023kalkoti[p. 32, example 25b, MJ06a-89]",9a6fa6795c456d5952755486840840ae5bc41f85746a6e39ab600ec4306d7bc8
2026-08-25,ex25b:5,interlinear,36,32,"p. 32, example 25b, MJ06a-89",in,cop.prs,example=25b; reference=MJ06a-89; translation=You will have to read this book.,installed,read from the PDF text layer and installed unchanged,in,"is, are",,copula pres verb,hultman2023kalkoti:ex25b:5,hultman2023kalkoti:t28:affirmative:pres,"hultman2023kalkoti[p. 32, example 25b, MJ06a-89]",a6165fa55b8acdebce7ac874dfae6f1daca2e650f517f10f36a36135f6f0b12f
2026-08-25,ex26a:1,interlinear,37,33,"p. 33, example 26a, MJ06a-23",ma,1sg.nom,example=26a; reference=MJ06a-23; translation=I went to the market.,installed,read from the PDF text layer and installed unchanged,ma,I,,1sg nom pron personal,hultman2023kalkoti:ex26a:1,hultman2023kalkoti:t14:1sg:nominative,"hultman2023kalkoti[p. 33, example 26a, MJ06a-23]",a904cd33ebceda8cae186c9456085ff7f27667445c2eaedac35301ed062524f3
2026-08-25,ex26a:2,interlinear,37,33,"p. 33, example 26a, MJ06a-23",bázaar=iǰ,market=to,example=26a; reference=MJ06a-23; translation=I went to the market.,installed,read from the PDF text layer and installed unchanged,bázaar,market,,,hultman2023kalkoti:ex26a:2,hultman2023kalkoti:t4:11,"hultman2023kalkoti[p. 33, example 26a, MJ06a-23]",1ddfd6fd256a15a69b4e4209ddf7f38f722f4b49f514b92c4ced49c4169089e4
2026-08-25,ex26a:3,interlinear,37,33,"p. 33, example 26a, MJ06a-23",goo,go.pfv.m.sg,example=26a; reference=MJ06a-23; translation=I went to the market.,installed,read from the PDF text layer and installed unchanged,goo,go,,pfv m sg verb,hultman2023kalkoti:ex26a:3,hultman2023kalkoti:t24:5:pfv,"hultman2023kalkoti[p. 33, example 26a, MJ06a-23]",b06bffa22dc48b38ee1926f79e6068fb6133fc3959938b720095a958242938a8
2026-08-25,ex26b:1,interlinear,37,33,"p. 33, example 26b",seekäl=räl,bicycle=onto,example=26b; translation=(... and) placed (it) onto the bicycle.,installed,read from the PDF text layer and installed unchanged,seekäl,bicycle,,,hultman2023kalkoti:ex26b:1,,"hultman2023kalkoti[p. 33, example 26b]",952de6ae14abf779feae1f5e21bd685cc77e591a2451187f22e474ff0036ae5a
2026-08-25,ex26b:2,interlinear,37,33,"p. 33, example 26b",näm-il,put-pfv,example=26b; translation=(... and) placed (it) onto the bicycle.,installed,read from the PDF text layer and installed unchanged,nämil,put,,pfv verb,hultman2023kalkoti:ex26b:2,,"hultman2023kalkoti[p. 33, example 26b]",a6d2ebad43e38a8ea96c009a580f427e344b575a72080624e8fe16010c540e67
2026-08-25,ex26c:1,interlinear,37,33,"p. 33, example 26c, JK15d-81",púu,boy,example=26c; reference=JK15d-81; translation=The boy appeared on the field.,installed,read from the PDF text layer and installed unchanged,púu,boy,,,hultman2023kalkoti:ex26c:1,hultman2023kalkoti:t9:7:kalkoti,"hultman2023kalkoti[p. 33, example 26c, JK15d-81]",aed55b0025a3a4b0627860a269a5ad0b30412e12bd5d285d945e515074029a05
2026-08-25,ex26c:2,interlinear,37,33,"p. 33, example 26c, JK15d-81",kheér=mi,field=on,example=26c; reference=JK15d-81; translation=The boy appeared on the field.,installed,read from the PDF text layer and installed unchanged,kheér,field,,,hultman2023kalkoti:ex26c:2,,"hultman2023kalkoti[p. 33, example 26c, JK15d-81]",a61fa358e0f9a70bf4b161de545347416a6a7817f92a925921b4994a92ad8644
2026-08-25,ex26c:3,interlinear,37,33,"p. 33, example 26c, JK15d-81",nikhät,appear.pfv,example=26c; reference=JK15d-81; translation=The boy appeared on the field.,installed,read from the PDF text layer and installed unchanged,nikhät,appear,,pfv verb,hultman2023kalkoti:ex26c:3,,"hultman2023kalkoti[p. 33, example 26c, JK15d-81]",7100a22353266e377777fcc33c845e5fd14b3cc799a892ae7938eb50f96fd784
2026-08-25,ex26d:1,interlinear,37,33,"p. 33, example 26d, MJ06a-43",čhätree,umbrella,example=26d; reference=MJ06a-43; translation=The umbrella is next to the door.,installed,read from the PDF text layer and installed unchanged,čhätree,umbrella,,,hultman2023kalkoti:ex26d:1,,"hultman2023kalkoti[p. 33, example 26d, MJ06a-43]",d8e1581cb4ca384f526903b4d8830197e47cb0a7501c8d0e3a9d9ff06b1d0c84
2026-08-25,ex26d:2,interlinear,37,33,"p. 33, example 26d, MJ06a-43",där=dii,door=at,example=26d; reference=MJ06a-43; translation=The umbrella is next to the door.,installed,read from the PDF text layer and installed unchanged,där,door,,,hultman2023kalkoti:ex26d:2,hultman2023kalkoti:ex22d:4,"hultman2023kalkoti[p. 33, example 26d, MJ06a-43]",7d0c7be5bdf7293162722454afa64e1bab6792ae84f58439b47429e98af28c43
2026-08-25,ex26d:3,interlinear,37,33,"p. 33, example 26d, MJ06a-43",in,cop.prs,example=26d; reference=MJ06a-43; translation=The umbrella is next to the door.,installed,read from the PDF text layer and installed unchanged,in,"is, are",,copula pres verb,hultman2023kalkoti:ex26d:3,hultman2023kalkoti:t28:affirmative:pres,"hultman2023kalkoti[p. 33, example 26d, MJ06a-43]",395a87aff44c27476407f6d3ed233c405fdee7c8283c3e6890e6fbdf5b320d40
2026-08-25,ex27a:1,interlinear,37,33,"p. 33, example 27a, MJ06a-192",ma,1sg.acc,example=27a; reference=MJ06a-192; translation=I had to come back from the market.,installed,read from the PDF text layer and installed unchanged,ma,I,,1sg acc pron personal,hultman2023kalkoti:ex27a:1,hultman2023kalkoti:t14:1sg:nominative,"hultman2023kalkoti[p. 33, example 27a, MJ06a-192]",b779cc15b4886089cbbd0bc129153ab99d164ef0bb0d926d28929e8b626e9378
2026-08-25,ex27a:2,interlinear,37,33,"p. 33, example 27a, MJ06a-192",ṭä,dat,example=27a; reference=MJ06a-192; translation=I had to come back from the market.,installed,read from the PDF text layer and installed unchanged,ṭä,to,,dat postp,hultman2023kalkoti:ex27a:2,,"hultman2023kalkoti[p. 33, example 27a, MJ06a-192]",bf7fb8873cd48f8cdfe2d86f9aea361d36499b61cd13d410f2fb28cf2c88612d
2026-08-25,ex27a:3,interlinear,37,33,"p. 33, example 27a, MJ06a-192",bázaar=dä,market=from,example=27a; reference=MJ06a-192; translation=I had to come back from the market.,installed,read from the PDF text layer and installed unchanged,bázaar,market,,,hultman2023kalkoti:ex27a:3,hultman2023kalkoti:t4:11,"hultman2023kalkoti[p. 33, example 27a, MJ06a-192]",0f0d57a9948b67d35eba56862979e47170b0e4d9d861fca7ab43b41b95e1eb7f
2026-08-25,ex27a:4,interlinear,37,33,"p. 33, example 27a, MJ06a-192",patä,back?,example=27a; reference=MJ06a-192; translation=I had to come back from the market.,installed,read from the PDF text layer and installed unchanged,patä,back,,uncertain,hultman2023kalkoti:ex27a:4,,"hultman2023kalkoti[p. 33, example 27a, MJ06a-192]",0bdc6acdd25b0a729c9a7e8d01000c16ede9dd12ae8e6cbcbcb3a8a6f935c8b1
2026-08-25,ex27a:5,interlinear,37,33,"p. 33, example 27a, MJ06a-192",waal,come_down.inf,example=27a; reference=MJ06a-192; translation=I had to come back from the market.,installed,read from the PDF text layer and installed unchanged,waal,come down,,inf verb,hultman2023kalkoti:ex27a:5,hultman2023kalkoti:t25:11:vn,"hultman2023kalkoti[p. 33, example 27a, MJ06a-192]",95ec746a54e1da5f329ad80f443f7c976768a700c4df304ce02ad1a451b82a73
2026-08-25,ex27a:6,interlinear,37,33,"p. 33, example 27a, MJ06a-192",aas,cop.pst,example=27a; reference=MJ06a-192; translation=I had to come back from the market.,installed,read from the PDF text layer and installed unchanged,aas,"was, were",,copula pret verb,hultman2023kalkoti:ex27a:6,hultman2023kalkoti:t28:affirmative:past,"hultman2023kalkoti[p. 33, example 27a, MJ06a-192]",4747a43a0caaa7a92cfa2b723b4a0d0b3d348eacc02de2be57c0af611b34e51b
